ID,Production
37376,1.8301388159954501
37377,1.8521308268336194
37378,1.8318268153467352
37379,1.7022938613362344
37380,1.78339513881237
37381,1.6467346872421638
37382,1.5612676168343613
37383,1.6934792388725703
37384,1.4379301040202837
37385,1.2354861307682554
37386,1.5105102664106316
37387,1.5545433183074753
37388,2.5049481721076883
37389,2.3430156656668397
37390,2.4545966162233746
37391,2.513751819143133
37392,2.1532910415184054
37393,2.2247459534603515
37394,2.437289448137353
37395,2.4326274386246642
37396,2.4625759946957735
37397,2.259725696223636
37398,2.6988777353119584
37399,2.0046818329359324
37400,1.558868735709997
37401,2.3409302768057114
37402,2.0064950922358022
37403,2.3008383089053406
37404,1.3154143282756554
37405,1.2554179858275039
37406,1.2742041586084398
37407,1.1859030491812756
37408,1.6742742868475076
37409,1.771461591095331
37410,1.4925618583947378
37411,1.8365853828015954
37412,1.990744265873549
37413,1.9931631539316232
37414,2.0106898503429638
37415,2.0897822024467105
37416,2.0897822024467105
37417,1.974178051064744
37418,2.1297748877218274
37419,2.1297748877218274
37420,2.1347588165249585
37421,2.0690065904853903
37422,1.944969393589488
37423,1.2012082501201082
37424,1.8815143477589196
37425,1.875008451850288
37426,1.6546368536427334
37427,1.9292047887746775
37428,2.058643236746168
37429,1.7522970782209792
37430,2.2798498246897716
37431,1.9127600251659624
37432,1.5818493041633714
37433,1.6974319329355068
37434,1.877031046833455
37435,1.4533180691351413
37436,1.8512256307123598
37437,1.8197125959919218
37438,1.7344394439107425
37439,1.984576009997468
37440,1.989688861198833
37441,1.8898577286377565
37442,1.9172659864809796
37443,2.0846734798126816
37444,2.0308862694430707
37445,2.0469849078592275
37446,2.0469849078592275
37447,1.7934224655996849
37448,1.9924958905211263
37449,1.864668857112371
37450,1.6212986841630814
37451,1.7813531287574793
37452,1.6765033296214815
37453,1.4874327984240192
37454,1.75650874578645
37455,1.69107769150447
37456,1.444743357832847
37457,1.5602424239942942
37458,1.6298673001073878
37459,1.3733359890790309
37460,2.150938279459529
37461,2.272556588297356
37462,2.261139477862067
37463,2.2867678666592983
37464,2.2703809683025784
37465,2.172982811350671
37466,2.3615119472376156
37467,2.345494563597544
37468,2.3912427593717123
37469,2.345494563597544
37470,2.1810562989651516
37471,1.2473391154252316
37472,1.300066165043449
37473,1.300066165043449
37474,1.0903042018008386
37475,1.4523895238564406
37476,1.2389713161982903
37477,1.1817581477735117
37478,1.2915808829551907
37479,1.1248809739429386
37480,1.0483791132554403
37481,1.2419686619262962
37482,1.7103842129403453
37483,1.4288839440458736
37484,2.2047358882365775
37485,2.2706590377903875
37486,2.1608952620684985
37487,2.24774794577477
37488,2.218398985885476
37489,1.9608672512184582
37490,2.241824596201589
37491,2.198506054613903
37492,2.238097916652441
37493,2.180557713172031
37494,2.160011611013822
37495,2.398524348793828
37496,2.269352063205208
37497,2.3617999926039905
37498,2.226109647904953
37499,2.7032266924703827
37500,2.654557190424357
37501,2.2059121760370695
37502,2.6840561172980832
37503,2.6840561172980832
37504,2.3360700122015845
37505,2.7337557623652913
37506,2.2508747891858363
37507,1.9818385328212276
37508,2.505222724410763
37509,2.505222724410763
37510,2.4862814613602393
37511,2.0885955020373217
37512,2.002214085315258
37513,1.796655437688288
37514,1.8336724916660412
37515,1.8996252605992603
37516,2.025712520348094
37517,1.8996252605992603
37518,1.8336724916660412
37519,1.4527918766910461
37520,1.6747717573301542
37521,1.6877339947816317
37522,1.5122811822347635
37523,1.7068835315659805
37524,1.5651849079404279
37525,1.3780054962602868
37526,1.5651849079404279
37527,1.5651849079404279
37528,1.2887993630318162
37529,1.478187046136666
37530,1.6586492570664133
37531,1.4935307934119226
37532,1.5729482640281167
37533,1.6893186973255556
37534,1.5153625455832724
37535,1.692676341414615
37536,1.5386341035737856
37537,1.4094852256210324
37538,1.965754027084828
37539,1.965754027084828
37540,1.8973601920910417
37541,1.9605845280686656
37542,1.9172659864809796
37543,1.685153112042993
37544,1.607831550974725
37545,1.2958379472389776
37546,1.4212521794296709
37547,1.7032752910130218
37548,1.6764049413618443
37549,1.0400659781810218
37550,1.0960783099259288
37551,1.213894516110489
37552,1.0621985179049531
37553,1.4047771527649722
